"times","pulse_10","pulse_75"
1.388,0.094982448358209,0.0756558230149254
1.39,0.085595322358209,0.0866614190149254
1.392,0.082682076358209,0.0960485450149254
1.394,0.083329464358209,0.101875037014925
1.396,0.085919016358209,0.100256567014925
1.398,0.102751104358209,0.0847192550149254
1.4,0.087213792358209,0.0801875390149254
1.402,0.071029092358209,0.0753321290149254
1.404,0.093363978358209,0.0646502270149254
1.406,0.082034688358209,0.0902220530149254
1.408,0.099837858358209,0.0788927630149254
1.41,0.084300546358209,0.0811586210149254
1.412,0.081710994358209,0.0792164570149254
1.414,0.104369574358209,0.0672397790149254
1.416,0.108577596358209,0.101551343014925
1.418,0.092069202358209,0.0649739210149254
1.42,0.070381704358209,0.0633554510149254
1.422,0.087213792358209,0.0840718670149254
1.424,0.105340656358209,0.120325595014925
1.426,0.092069202358209,0.107377835014925
1.428,0.124114908358209,0.0941063810149254
1.43,0.111490842358209,0.0585000410149254
1.432,0.081710994358209,0.0698293310149254
1.434,0.091745508358209,0.0963722390149254
1.436,0.090774426358209,0.0869851130149254
1.438,0.059052414358209,0.0986380970149254
1.44,0.083329464358209,0.0779216810149254
1.442,0.088832262358209,0.0704767190149254
1.444,0.085919016358209,0.0979907090149254
1.446,0.063584130358209,0.0733899650149254
1.448,0.061641966358209,0.0740373530149254
1.45,0.046104654358209,0.0831007850149254
1.452,0.078474054358209,0.0973433210149254
1.454,0.116346252358209,0.0879561950149254
1.456,0.077826666358209,0.0824533970149254
1.458,0.107282820358209,0.0756558230149254
1.46,0.073618644358209,0.0678871670149254
1.462,0.092069202358209,0.0743610470149254
1.464,0.081063606358209,0.0769505990149254
1.466,0.057757638358209,0.0640028390149254
1.468,0.075237114358209,0.0743610470149254
1.47,0.057110250358209,0.0821297030149254
1.472,0.077826666358209,0.0957248510149254
1.474,0.065526294358209,0.0821297030149254
1.476,0.086890098358209,0.0630317570149254
1.478,0.072971256358209,0.0649739210149254
1.48,0.063907824358209,0.0714478010149254
1.482,0.060347190358209,0.0827770910149254
1.484,0.057757638358209,0.0831007850149254
1.486,0.084624240358209,0.0905457470149254
1.488,0.070705398358209,0.0788927630149254
1.49,0.077502972358209,0.0801875390149254
1.492,0.059699802358209,0.0678871670149254
1.494,0.109548678358209,0.0801875390149254
1.496,0.081387300358209,0.0837481730149254
1.498,0.057757638358209,0.0568815710149254
1.5,0.071676480358209,0.0568815710149254
1.502,0.083653158358209,0.0915168290149254
1.504,0.072323868358209,0.107701529014925
1.506,0.095306142358209,0.0856903370149254
1.508,0.085595322358209,0.0627080630149254
1.51,0.078150360358209,0.0640028390149254
1.512,0.067144764358209,0.0853666430149254
1.514,0.083329464358209,0.0814823150149254
1.516,0.087861180358209,0.0656213090149254
1.518,0.061318272358209,0.0769505990149254
1.52,0.070058010358209,0.0678871670149254
1.522,0.062289354358209,0.0623843690149254
1.524,0.052254840358209,0.0633554510149254
1.526,0.067792152358209,0.0581763470149254
1.528,0.084300546358209,0.0886035830149254
1.53,0.073618644358209,0.0714478010149254
1.532,0.089155956358209,0.0831007850149254
1.534,0.078797748358209,0.0989617910149254
1.536,0.076208196358209,0.0808349270149254
1.538,0.070058010358209,0.0588237350149254
1.54,0.087213792358209,0.0575289590149254
1.542,0.077502972358209,0.0513787730149254
1.544,0.060994578358209,0.0478181390149254
1.546,0.085595322358209,0.0996091790149254
1.548,0.076208196358209,0.0604422050149254
1.55,0.049341594358209,0.0565578770149254
1.552,0.100161552358209,0.0889272770149254
1.554,0.051607452358209,0.0575289590149254
1.556,0.058405026358209,0.0484655270149254
1.558,0.053225922358209,0.0824533970149254
1.56,0.041896632358209,0.0471707510149254
1.562,0.075237114358209,0.0737136590149254
1.564,0.033480588358209,0.0717714950149254
1.566,0.059699802358209,0.0562341830149254
1.568,0.087213792358209,0.0478181390149254
1.57,0.057433944358209,0.0397257890149254
1.572,0.067144764358209,0.0507313850149254
1.574,0.069734316358209,0.0682108610149254
1.576,0.043191408358209,0.0513787730149254
1.578,0.084300546358209,0.0578526530149254
1.58,0.042220326358209,0.0818060090149254
1.582,0.063907824358209,0.0555867950149254
1.584,0.044809878358209,0.0630317570149254
1.586,0.059052414358209,0.0636791450149254
1.588,0.044486184358209,0.0756558230149254
1.59,0.097248306358209,0.0461996690149254
1.592,0.072323868358209,0.0704767190149254
1.594,0.067144764358209,0.0688582490149254
1.596,0.106959126358209,0.0517024670149254
1.598,0.061641966358209,0.0578526530149254
1.6,0.042867714358209,0.0633554510149254
1.602,0.057433944358209,0.0390784010149254
1.604,0.056139168358209,0.0591474290149254
1.606,0.085271628358209,0.0685345550149254
1.608,0.049017900358209,0.0562341830149254
1.61,0.064231518358209,0.101227649014925
1.612,0.037364916358209,0.0614132870149254
1.614,0.051607452358209,0.0691819430149254
1.616,0.065526294358209,0.0714478010149254
1.618,0.057433944358209,0.0520261610149254
1.62,0.055168086358209,0.0465233630149254
1.622,0.070705398358209,0.0368125430149254
1.624,0.059376108358209,0.0662686970149254
1.626,0.068115846358209,0.0449048930149254
1.628,0.059699802358209,0.0261306410149254
1.63,0.047723124358209,0.0474944450149254
1.632,0.084300546358209,0.0494366090149254
1.634,0.038659692358209,0.0455522810149254
1.636,0.079445136358209,0.0416679530149254
1.638,0.068115846358209,0.0604422050149254
1.64,0.058405026358209,0.0458759750149254
1.642,0.073294950358209,0.0708004130149254
1.644,0.079768830358209,0.0662686970149254
1.646,0.054520698358209,0.0452285870149254
1.648,0.061641966358209,0.0510550790149254
1.65,0.070705398358209,0.0507313850149254
1.652,0.056139168358209,0.0442575050149254
1.654,0.054197004358209,0.0397257890149254
1.656,0.028948872358209,0.0487892210149254
1.658,0.047075736358209,0.0565578770149254
1.66,0.045457266358209,0.0659450030149254
1.662,0.063907824358209,0.0471707510149254
1.664,0.088184874358209,0.0497603030149254
1.666,0.055815474358209,0.0335756030149254
1.668,0.053549616358209,0.0413442590149254
1.67,0.048370512358209,0.0507313850149254
1.672,0.044809878358209,0.0445811990149254
1.674,0.061641966358209,0.0358414610149254
1.676,0.064555212358209,0.0604422050149254
1.678,0.059699802358209,0.0429627290149254
1.68,0.077179278358209,0.0280728050149254
1.682,0.053549616358209,0.0290438870149254
1.684,0.042544020358209,0.0517024670149254
1.686,0.072647562358209,0.0416679530149254
1.688,0.047075736358209,0.0468470570149254
1.69,0.049665288358209,0.0403731770149254
1.692,0.036717528358209,0.0416679530149254
1.694,0.041249244358209,0.0507313850149254
1.696,0.051283758358209,0.0678871670149254
1.698,0.057433944358209,0.0368125430149254
1.7,0.051283758358209,0.0377836250149254
1.702,0.026683014358209,0.0523498550149254
1.704,0.066497376358209,0.0458759750149254
1.706,0.054844392358209,0.0649739210149254
1.708,0.033480588358209,0.0442575050149254
1.71,0.056786556358209,0.0332519090149254
1.712,0.053225922358209,0.0461996690149254
1.714,0.052578534358209,0.0290438870149254
1.716,0.044486184358209,0.0351940730149254
1.718,0.031214730358209,0.0724188830149254
1.72,0.066497376358209,0.0494366090149254
1.722,0.043515102358209,0.0585000410149254
1.724,0.060023496358209,0.0594711230149254
1.726,0.050312676358209,0.0536446310149254
1.728,0.070705398358209,0.0439338110149254
1.73,0.038335998358209,0.0458759750149254
1.732,0.052578534358209,0.0419916470149254
1.734,0.028625178358209,0.0620606750149254
1.736,0.050960064358209,0.0565578770149254
1.738,0.031214730358209,0.0374599310149254
1.74,0.049988982358209,0.0494366090149254
1.742,0.064878906358209,0.0481418330149254
1.744,0.046428348358209,0.0215989250149254
1.746,0.037688610358209,0.0607658990149254
1.748,0.039954468358209,0.0342229910149254
1.75,0.051931146358209,0.0439338110149254
1.752,0.042220326358209,0.0458759750149254
1.754,0.059052414358209,0.0533209370149254
1.756,0.058728720358209,0.0309860510149254
1.758,0.050960064358209,0.0552631010149254
1.76,0.059376108358209,0.0542920190149254
1.762,0.055168086358209,0.0287201930149254
1.764,0.031214730358209,0.0523498550149254
1.766,0.072971256358209,0.0358414610149254
1.768,0.048694206358209,0.0329282150149254
1.77,0.037364916358209,0.0504076910149254
1.772,0.069410622358209,0.0351940730149254
1.774,0.034775364358209,0.0416679530149254
1.776,0.055815474358209,0.0445811990149254
1.778,0.035099058358209,0.0345466850149254
1.78,0.044809878358209,0.0432864230149254
1.782,0.044486184358209,0.0348703790149254
1.784,0.045457266358209,0.0452285870149254
1.786,0.036393834358209,0.0390784010149254
1.788,0.045457266358209,0.0487892210149254
1.79,0.043515102358209,0.0248358650149254
1.792,0.046752042358209,0.0190093730149254
1.794,0.020532828358209,0.0212752310149254
1.796,0.037364916358209,0.0620606750149254
1.798,0.023122380358209,0.0474944450149254
1.8,0.046752042358209,0.0552631010149254
1.802,0.048046818358209,0.0413442590149254
1.804,0.037688610358209,0.0423153410149254
1.806,0.032833200358209,0.0329282150149254
1.808,0.049988982358209,0.0296912750149254
1.81,0.046428348358209,0.0180382910149254
1.812,0.067468458358209,0.0484655270149254
1.814,0.054520698358209,0.0562341830149254
1.816,0.047399430358209,0.0458759750149254
1.818,0.039307080358209,0.0232173950149254
1.82,0.035746446358209,0.0397257890149254
1.822,0.048370512358209,0.0338992970149254
1.824,0.049341594358209,0.0348703790149254
1.826,0.015353724358209,0.0504076910149254
1.828,0.061641966358209,0.0481418330149254
1.83,0.039630774358209,0.0293675810149254
1.832,0.042544020358209,0.0345466850149254
1.834,0.043838796358209,0.0274254170149254
1.836,0.063907824358209,0.0481418330149254
1.838,0.035099058358209,0.0225700070149254
1.84,0.040925550358209,0.0439338110149254
1.842,0.053225922358209,0.0678871670149254
1.844,0.031214730358209,0.0303386630149254
1.846,0.036717528358209,0.0374599310149254
1.848,0.056786556358209,0.0445811990149254
1.85,0.021180216358209,0.0348703790149254
1.852,0.025711932358209,0.0287201930149254
1.854,0.034451670358209,0.0190093730149254
1.856,0.040925550358209,0.0497603030149254
1.858,0.053225922358209,0.0215989250149254
1.86,0.029919954358209,0.0432864230149254
1.862,0.038983386358209,0.0313097450149254
1.864,0.040925550358209,0.0494366090149254
1.866,0.021180216358209,0.0416679530149254
1.868,0.038983386358209,0.0410205650149254
1.87,0.019885440358209,0.0358414610149254
1.872,0.043838796358209,0.0403731770149254
1.874,0.041249244358209,0.0280728050149254
1.876,0.033804282358209,0.0387547070149254
1.878,0.056462862358209,0.0381073190149254
1.88,0.027977790358209,0.0403731770149254
1.882,0.024093462358209,0.0280728050149254
1.884,0.034775364358209,0.0329282150149254
1.886,0.056786556358209,0.0293675810149254
1.888,0.058081332358209,0.0287201930149254
1.89,0.020532828358209,0.0416679530149254
1.892,0.041572938358209,0.0135065750149254
1.894,0.044486184358209,0.0316334390149254
1.896,0.043515102358209,0.0209515370149254
1.898,0.046104654358209,0.0209515370149254
1.9,0.020532828358209,0.0416679530149254
1.902,0.043191408358209,0.0461996690149254
1.904,0.041896632358209,0.00800377701492538
1.906,0.014058948358209,0.0238647830149254
1.908,0.028301484358209,0.0251595590149254
1.91,0.026683014358209,0.0465233630149254
1.912,0.050636370358209,0.0212752310149254
1.914,0.027006708358209,0.0173909030149254
1.916,0.027330402358209,0.0585000410149254
1.918,0.031214730358209,0.00800377701492538
1.92,0.039954468358209,0.0426390350149254
1.922,0.015677418358209,0.0348703790149254
1.924,0.045780960358209,0.0384310130149254
1.926,0.041249244358209,0.0413442590149254
1.928,0.042220326358209,0.0465233630149254
1.93,0.026683014358209,0.0274254170149254
1.932,0.035746446358209,0.0212752310149254
1.934,0.034451670358209,0.0355177670149254
1.936,0.043191408358209,0.0222463130149254
1.938,0.024740850358209,0.0452285870149254
1.94,0.034451670358209,0.0345466850149254
1.942,0.024417156358209,0.0445811990149254
1.944,0.034775364358209,0.0173909030149254
1.946,0.034451670358209,0.0300149690149254
1.948,0.045133572358209,0.0261306410149254
1.95,0.021180216358209,0.0283964990149254
1.952,0.019238052358209,0.0245121710149254
1.954,0.020856522358209,0.0309860510149254
1.956,0.017295888358209,0.0403731770149254
1.958,0.044809878358209,0.0316334390149254
1.96,0.017943276358209,0.0403731770149254
1.962,0.053225922358209,0.0416679530149254
1.964,0.023122380358209,0.0225700070149254
1.966,0.028625178358209,0.0361651550149254
1.968,0.029919954358209,0.0271017230149254
1.97,0.040601856358209,0.0131828810149254
1.972,0.022474992358209,0.0390784010149254
1.974,0.018590664358209,0.0387547070149254
1.976,0.028301484358209,0.0261306410149254
1.978,0.017619582358209,0.00703269501492537
1.98,0.042220326358209,0.0219226190149254
1.982,0.015353724358209,0.0241884770149254
1.984,0.00499551635820895,0.0309860510149254
1.986,0.023122380358209,0.0296912750149254
1.988,0.047399430358209,0.0381073190149254
1.99,0.028301484358209,0.0313097450149254
1.992,0.033804282358209,0.0384310130149254
1.994,0.033804282358209,0.0235410890149254
1.996,0.00370074035820896,0.0293675810149254
1.998,0.032833200358209,0.0151250450149254
2,0.031214730358209,0.0387547070149254
2.002,0.025711932358209,0.0403731770149254
2.004,0.025711932358209,0.0112407170149254
2.006,0.036070140358209,0.0251595590149254
2.008,0.016001112358209,0.0164198210149254
2.01,0.013735254358209,0.0410205650149254
2.012,0.028625178358209,0.0390784010149254
2.014,0.031862118358209,0.0105933290149254
2.016,0.030243648358209,0.0436101170149254
2.018,0.020209134358209,0.0351940730149254
2.02,0.023122380358209,0.0212752310149254
2.022,0.022474992358209,0.0449048930149254
2.024,0.049988982358209,0.0335756030149254
2.026,0.028625178358209,0.00994594101492537
2.028,0.048694206358209,0.0419916470149254
2.03,0.018266970358209,0.0173909030149254
2.032,0.021180216358209,0.0319571330149254
2.034,0.026683014358209,0.0510550790149254
2.036,0.015030030358209,0.0319571330149254
2.038,0.049665288358209,0.0355177670149254
2.04,0.021503910358209,0.0306623570149254
2.042,0.040601856358209,0.00735638901492537
2.044,0.026035626358209,0.0267780290149254
2.046,0.021827604358209,0.0364888490149254
2.048,0.022798686358209,0.0196567610149254
2.05,0.012116784358209,0.0290438870149254
2.052,0.027977790358209,0.0387547070149254
2.054,0.056139168358209,0.0112407170149254
2.056,0.026359320358209,0.0258069470149254
2.058,0.027330402358209,0.0342229910149254
2.06,0.025388238358209,0.0225700070149254
2.062,0.038335998358209,0.0338992970149254
2.064,0.025388238358209,0.0109170230149254
2.066,0.025388238358209,0.0219226190149254
2.068,0.017619582358209,0.0303386630149254
2.07,0.012440478358209,0.00541422501492538
2.072,0.031538424358209,0.0215989250149254
2.074,0.011469396358209,0.0303386630149254
2.076,0.038983386358209,0.0193330670149254
2.078,0.027977790358209,0.0180382910149254
2.08,0.027330402358209,0.0271017230149254
2.082,0.026683014358209,0.0303386630149254
2.084,0.040601856358209,0.0403731770149254
2.086,0.016001112358209,0.0326045210149254
2.088,0.023446074358209,0.0118881050149254
2.09,-0.00536269164179105,0.0125354930149254
2.092,0.022474992358209,0.00962224701492537
2.094,0.013087866358209,0.0251595590149254
2.096,0.035422752358209,0.0277491110149254
2.098,0.036070140358209,0.0170672090149254
2.1,0.019238052358209,0.0144776570149254
2.102,0.014382642358209,0.0138302690149254
2.104,0.023446074358209,0.0209515370149254
2.106,0.023446074358209,0.0219226190149254
2.108,0.016972194358209,0.0258069470149254
2.11,0.016324806358209,0.0296912750149254
2.112,0.011145702358209,0.0254832530149254
2.114,0.020532828358209,0.0313097450149254
2.116,0.022798686358209,0.0271017230149254
2.118,0.016972194358209,0.0348703790149254
2.12,0.00370074035820896,0.0254832530149254
2.122,0.046428348358209,0.0177145970149254
2.124,0.016324806358209,0.0468470570149254
2.126,0.029596260358209,0.0183619850149254
2.128,0.033480588358209,0.00768008301492537
2.13,0.014058948358209,0.0296912750149254
2.132,0.034127976358209,0.0329282150149254
2.134,0.024093462358209,0.0190093730149254
2.136,0.022474992358209,0.0245121710149254
2.138,0.025388238358209,0.0112407170149254
2.14,0.014382642358209,0.0196567610149254
2.142,0.034451670358209,0.00541422501492538
2.144,0.041249244358209,0.0212752310149254
2.146,0.00629029235820896,0.0180382910149254
2.148,0.017943276358209,0.0313097450149254
2.15,0.035422752358209,0.0313097450149254
2.152,0.011793090358209,0.0151250450149254
2.154,0.016972194358209,0.00897485901492538
2.156,0.028948872358209,0.0128591870149254
2.158,0.025711932358209,0.0271017230149254
2.16,0.022151298358209,0.0449048930149254
2.162,0.016972194358209,0.0180382910149254
2.164,0.015677418358209,0.0413442590149254
2.166,0.018914358358209,0.0141539630149254
2.168,0.016648500358209,0.00250097901492537
2.17,0.019885440358209,0.0355177670149254
2.172,0.052254840358209,0.0135065750149254
2.174,0.021827604358209,0.0173909030149254
2.176,0.020856522358209,0.0280728050149254
2.178,0.00790876235820896,0.0342229910149254
2.18,0.00143488235820895,0.0180382910149254
2.182,0.018266970358209,0.0196567610149254
2.184,0.020532828358209,0.00865116501492538
2.186,0.00693768035820896,0.0148013510149254
2.188,0.024740850358209,0.0199804550149254
2.19,0.00693768035820896,0.0222463130149254
2.192,0.011793090358209,0.0193330670149254
2.194,0.013411560358209,0.00250097901492537
2.196,0.015353724358209,0.0154487390149254
2.198,0.025711932358209,0.0148013510149254
2.2,0.030243648358209,0.00800377701492538
2.202,0.033480588358209,0.0160961270149254
2.204,0.019238052358209,0.0148013510149254
2.206,0.031538424358209,0.0228937010149254
2.208,0.00272965835820896,0.0190093730149254
2.21,0.030243648358209,0.0131828810149254
2.212,0.033480588358209,0.0203041490149254
2.214,-0.000183587641791043,0.00768008301492537
2.216,0.028301484358209,0.0190093730149254
2.218,0.023769768358209,0.0154487390149254
2.22,0.016001112358209,0.0138302690149254
2.222,0.023122380358209,0.0601185110149254
2.224,0.017619582358209,0.0131828810149254
2.226,0.030567342358209,0.0358414610149254
2.228,0.013087866358209,0.0154487390149254
2.23,0.014706336358209,0.0173909030149254
2.232,0.019885440358209,0.0125354930149254
2.234,0.016324806358209,0.0167435150149254
2.236,0.012440478358209,0.0413442590149254
2.238,0.013411560358209,0.0190093730149254
2.24,0.014706336358209,0.0245121710149254
2.242,0.014706336358209,0.0381073190149254
2.244,0.013411560358209,0.0212752310149254
2.246,0.030243648358209,0.0102696350149254
2.248,0.025388238358209,0.0157724330149254
2.25,0.027977790358209,0.0105933290149254
2.252,0.021827604358209,0.00411944901492537
2.254,0.00305335235820896,0.0290438870149254
2.256,0.016324806358209,0.0102696350149254
2.258,0.032185812358209,0.0413442590149254
2.26,0.023769768358209,0.0199804550149254
2.262,0.023446074358209,0.00832747101492538
2.264,-0.00147836364179105,0.0177145970149254
2.266,0.00726137435820896,0.000558815014925371
2.268,0.00564290435820895,0.0128591870149254
2.27,0.020532828358209,0.0170672090149254
2.272,0.023446074358209,0.0219226190149254
2.274,0.018266970358209,0.00670900101492537
2.276,0.011469396358209,0.0105933290149254
2.278,0.026359320358209,0.00670900101492537
2.28,0.00661398635820896,0.0154487390149254
2.282,0.016001112358209,0.0102696350149254
2.284,0.019885440358209,0.00444314301492537
2.286,0.025388238358209,0.0164198210149254
2.288,0.028301484358209,0.0258069470149254
2.29,0.022798686358209,0.0203041490149254
2.292,0.034127976358209,0.00800377701492538
2.294,0.00661398635820896,0.0183619850149254
2.296,0.011793090358209,-0.00526767698507462
2.298,-0.00439160964179104,0.0151250450149254
2.3,0.020209134358209,0.0300149690149254
2.302,0.018266970358209,0.0180382910149254
2.304,0.00402443435820896,0.0232173950149254
2.306,0.021180216358209,0.00670900101492537
2.308,0.019885440358209,0.00735638901492537
2.31,0.00629029235820896,0.0157724330149254
2.312,0.00952723235820896,0.00962224701492537
2.314,0.024093462358209,0.0235410890149254
2.316,0.015677418358209,0.00509053101492538
2.318,0.017943276358209,0.0177145970149254
2.32,0.026035626358209,0.0115644110149254
2.322,0.027654096358209,0.0109170230149254
2.324,0.00693768035820896,0.00994594101492537
2.326,0.012116784358209,0.0128591870149254
2.328,0.025388238358209,0.0196567610149254
2.33,0.028625178358209,0.00411944901492537
2.332,0.010498314358209,0.0251595590149254
2.334,0.026683014358209,0.0264543350149254
2.336,0.00952723235820896,0.00606161301492537
2.338,0.00111118835820895,0.0322808270149254
2.34,0.012116784358209,0.00865116501492538
2.342,0.020209134358209,0.00800377701492538
2.344,0.017295888358209,0.0209515370149254
2.346,0.041249244358209,-0.00462028898507463
2.348,0.022474992358209,0.0196567610149254
2.35,0.012764172358209,0.0115644110149254
2.352,0.025711932358209,0.00282467301492537
2.354,0.023446074358209,0.0173909030149254
2.356,0.020532828358209,0.0186856790149254
2.358,0.023769768358209,0.00768008301492537
2.36,0.011145702358209,0.00379575501492537
2.362,0.014382642358209,0.00217728501492537
2.364,0.027006708358209,0.0112407170149254
2.366,0.017295888358209,0.0235410890149254
2.368,0.013411560358209,0.00735638901492537
2.37,0.018914358358209,0.0167435150149254
2.372,0.00855615035820895,0.0148013510149254
2.374,0.019561746358209,0.00573791901492537
2.376,0.025064544358209,0.0232173950149254
2.378,0.00337704635820896,0.0245121710149254
2.38,0.00823245635820895,0.0238647830149254
2.382,0.014382642358209,0.0115644110149254
2.384,0.012116784358209,0.0148013510149254
2.386,0.012764172358209,0.00638530701492537
2.388,0.00920353835820895,0.0105933290149254
2.39,0.00887984435820895,0.0105933290149254
2.392,0.012440478358209,0.00314836701492537
2.394,0.016001112358209,0.0283964990149254
2.396,0.022474992358209,0.0154487390149254
2.398,0.020856522358209,0.0157724330149254
2.4,0.010822008358209,0.00476683701492538
2.402,0.012764172358209,0.0154487390149254
2.404,0.022151298358209,0.00379575501492537
2.406,0.00564290435820895,0.0167435150149254
2.408,0.012440478358209,0.00444314301492537
2.41,0.026035626358209,0.0148013510149254
2.412,0.00402443435820896,0.0138302690149254
2.414,0.012116784358209,0.0258069470149254
2.416,0.00693768035820896,0.0222463130149254
2.418,-0.00568638564179105,0.00670900101492537
2.42,0.00823245635820895,0.00897485901492538
2.422,0.030567342358209,0.0209515370149254
2.424,0.025388238358209,0.00832747101492538
2.426,0.017943276358209,0.0222463130149254
2.428,0.00985092635820896,0.00573791901492537
2.43,0.012764172358209,0.00703269501492537
2.432,0.022151298358209,0.0170672090149254
2.434,0.00790876235820896,0.00509053101492538
2.436,0.024093462358209,0.00832747101492538
2.438,0.023769768358209,0.0131828810149254
2.44,0.00952723235820896,0.00314836701492537
2.442,0.00726137435820896,0.0241884770149254
2.444,0.017619582358209,0.0190093730149254
2.446,0.00240596435820895,0.0264543350149254
2.448,-0.00115466964179105,0.00411944901492537
2.45,0.010498314358209,0.0193330670149254
2.452,0.00855615035820895,-0.000412266985074627
2.454,0.023769768358209,0.00411944901492537
2.456,0.015677418358209,0.00703269501492537
2.458,-0.00374422164179104,0.0160961270149254
2.46,0.00629029235820896,0.0128591870149254
2.462,-0.00212575164179105,0.0203041490149254
2.464,0.016648500358209,-0.00656245298507463
2.466,0.017295888358209,0.00832747101492538
2.468,0.011793090358209,-0.00688614698507463
2.47,0.010174620358209,-0.00818092298507463
2.472,0.015677418358209,0.0183619850149254
2.474,0.00305335235820896,-0.00526767698507462
2.476,0.012440478358209,0.0122117990149254
2.478,0.00499551635820895,0.0196567610149254
2.48,0.011469396358209,0.0241884770149254
2.482,0.010174620358209,0.00379575501492537
2.484,0.030567342358209,0.00606161301492537
2.486,0.00240596435820895,0.0109170230149254
2.488,0.010498314358209,0.0154487390149254
2.49,0.014058948358209,0.0141539630149254
2.492,-0.00406791564179104,0.0135065750149254
2.494,0.016324806358209,0.0151250450149254
2.496,0.014382642358209,-0.000412266985074627
2.498,0.00208227035820895,0.0138302690149254
2.5,0.019561746358209,0.00217728501492537
2.502,0.00337704635820896,-0.000735960985074627
2.504,-0.000183587641791043,0.00217728501492537
2.506,0.00434812835820896,0.0173909030149254
2.508,0.011145702358209,0.00962224701492537
2.51,0.024093462358209,0.0151250450149254
2.512,0.013735254358209,0.00476683701492538
2.514,0.000140106358208957,0.00768008301492537
2.516,0.00629029235820896,0.0105933290149254
2.518,0.00370074035820896,0.0105933290149254
2.52,0.00564290435820895,0.0128591870149254
2.522,0.012440478358209,0.0251595590149254
2.524,0.015353724358209,0.0112407170149254
2.526,0.00499551635820895,0.0209515370149254
2.528,0.011469396358209,0.00962224701492537
2.53,0.013735254358209,0.00411944901492537
2.532,-0.00406791564179104,0.0170672090149254
2.534,0.00985092635820896,-0.00494398298507463
2.536,0.00499551635820895,0.00444314301492537
2.538,0.00693768035820896,0.0322808270149254
2.54,0.010174620358209,0.00152989701492538
2.542,0.012764172358209,0.00768008301492537
2.544,0.010822008358209,-0.000735960985074627
2.546,0.011793090358209,0.00606161301492537
2.548,0.00434812835820896,0.0118881050149254
2.55,0.013735254358209,0.0144776570149254
2.552,0.00855615035820895,0.0173909030149254
2.554,-0.00471530364179105,0.00865116501492538
2.556,0.016324806358209,0.00832747101492538
2.558,0.013735254358209,0.0105933290149254
2.56,0.011793090358209,0.0131828810149254
2.562,0.010822008358209,0.00897485901492538
2.564,0.00985092635820896,-0.00559137098507462
2.566,0.00920353835820895,0.00800377701492538
2.568,0.010822008358209,0.00411944901492537
2.57,0.019238052358209,0.0109170230149254
2.572,0.00272965835820896,0.0258069470149254
2.574,0.00661398635820896,-0.00429659498507463
2.576,0.00985092635820896,0.00670900101492537
2.578,0.025711932358209,0.00282467301492537
2.58,0.012116784358209,0.00509053101492538
2.582,0.00240596435820895,0.0118881050149254
2.584,0.00402443435820896,0.0141539630149254
2.586,0.017943276358209,0.0135065750149254
2.588,0.000463800358208956,0.0115644110149254
2.59,0.015030030358209,0.00120620301492538
2.592,0.013411560358209,-0.000735960985074627
2.594,0.00758506835820896,0.0190093730149254
2.596,0.000463800358208956,0.00865116501492538
2.598,0.016972194358209,0.00800377701492538
2.6,0.00855615035820895,0.0157724330149254
2.602,0.021503910358209,0.0148013510149254
2.604,0.016001112358209,0.00541422501492538
2.606,0.00467182235820895,0.0141539630149254
2.608,0.013087866358209,0.00250097901492537
2.61,0.00629029235820896,0.00185359101492538
2.612,-0.000507281641791042,0.0180382910149254
2.614,0.00823245635820895,0.00444314301492537
2.616,-0.000183587641791043,0.0167435150149254
2.618,0.00920353835820895,0.0193330670149254
2.62,0.024740850358209,0.00541422501492538
2.622,0.00726137435820896,0.00444314301492537
2.624,0.011469396358209,0.00444314301492537
2.626,-0.00309683364179104,0.00573791901492537
2.628,0.010822008358209,0.00411944901492537
2.63,0.012116784358209,0.0128591870149254
2.632,0.025064544358209,0.0222463130149254
2.634,0.011145702358209,0.0102696350149254
2.636,0.013411560358209,0.0102696350149254
2.638,0.00143488235820895,0.0190093730149254
2.64,-0.00277313964179104,0.0118881050149254
2.642,0.021503910358209,-0.00203073698507462
2.644,0.018590664358209,0.00347206101492537
2.646,0.010822008358209,0.00411944901492537
2.648,0.018914358358209,0.00250097901492537
2.65,0.00240596435820895,0.00962224701492537
2.652,0.00208227035820895,0.0193330670149254
2.654,0.011469396358209,-0.000735960985074627
2.656,-0.00147836364179105,0.00897485901492538
2.658,0.025711932358209,0.00314836701492537
2.66,0.00887984435820895,0.0151250450149254
2.662,0.00985092635820896,0.00152989701492538
2.664,0.011793090358209,0.00768008301492537
2.666,0.00467182235820895,-0.00364920698507463
2.668,0.00370074035820896,0.00347206101492537
2.67,0.00661398635820896,0.0125354930149254
2.672,0.011469396358209,0.0154487390149254
2.674,0.00661398635820896,0.0177145970149254
2.676,0.013735254358209,0.00703269501492537
2.678,0.00499551635820895,-0.00203073698507462
2.68,-0.00568638564179105,0.0125354930149254
2.682,0.00855615035820895,-0.00397290098507463
2.684,0.00208227035820895,0.00768008301492537
2.686,0.00887984435820895,-0.00462028898507463
2.688,0.014058948358209,-0.00300181898507463
2.69,0.00111118835820895,0.0138302690149254
2.692,0.00758506835820896,-0.00494398298507463
2.694,0.00240596435820895,0.00347206101492537
2.696,0.00208227035820895,0.0164198210149254
2.698,0.010498314358209,-0.00300181898507463
2.7,0.00402443435820896,0.0274254170149254
2.702,0.00629029235820896,0.00929855301492537
2.704,0.015353724358209,0.00282467301492537
