"times","A_flux","inert_flux","A_concentration","AZ_concentration","A_rate","AZ_rate"
0.213,0.641807033872172,1.59716786774637,4.52241053873427,0.409563148459724,0.296688648873647,0.296688648873647
0.214,0.488487673126561,1.58203811649465,4.46162180042427,0.409857765066017,0.292554606748062,0.292554606748062
0.215,0.508818748523357,1.56705168495543,4.40165401159605,0.410148277603246,0.288480355570502,0.288480355570502
0.216,0.481073644483877,1.55220721569466,4.34249598464428,0.410434745399513,0.284464972309822,0.284464972309822
0.217,0.491440678263624,1.53750336411933,4.28413668702649,0.410717226867808,0.280507549712037,0.280507549712037
0.218,0.491065434936115,1.52293879835726,4.22656523904851,0.410995779521624,0.276607195991863,0.276607195991863
0.219,0.534903687628297,1.50851219913799,4.169770911683,0.411270459990278,0.272763034531228,0.272763034531228
0.22,0.620252267687819,1.49422225967459,4.11374312442068,0.411541324033929,0.268974203584569,0.268974203584569
0.221,0.501025045139086,1.48006768554654,4.05847144315368,0.411808426558308,0.265239855990748,0.265239855990748
0.222,0.500102215558847,1.46604719458364,4.00394557809044,0.412071821629158,0.261559158891411,0.261559158891411
0.223,0.548402814512419,1.45215951675088,3.95015538170181,0.4123315624864,0.257931293455627,0.257931293455627
0.224,0.563770426086966,1.43840339403439,3.8970908466977,0.412587701558025,0.254355454610653,0.254355454610653
0.225,0.528527231136036,1.42477758032837,3.84474210403389,0.412840290473723,0.250830850778665,0.250830850778665
0.226,0.63638392906152,1.41128084132298,3.79309942094853,0.413089380078242,0.247356703619307,0.247356703619307
0.227,0.517971418826067,1.3979119543933,3.7421531990277,0.413335020444508,0.243932247777901,0.243932247777901
0.228,0.473886400957926,1.38466970848928,3.69189397229987,0.413577260886477,0.240556730639199,0.240556730639199
0.229,0.484792939375647,1.3715529040266,3.64231240535852,0.413816149971764,0.237229412086518,0.237229412086518
0.23,0.523596957822274,1.35856035277866,3.59339929151258,0.414051735534015,0.233949564266122,0.233949564266122
0.231,0.494588389322311,1.3456908777694,3.54514555096436,0.414284064685058,0.230716471356744,0.230716471356744
0.232,0.431214660604411,1.3329433131672,3.49754222901427,0.414513183826822,0.22752942934409,0.22752942934409
0.233,0.442239910168418,1.32031650417971,3.45058049429227,0.414739138663035,0.224387745800225,0.224387745800225
0.234,0.368034621303634,1.30780930694962,3.40425163701525,0.414961974210696,0.221290739667712,0.221290739667712
0.235,0.367476304226534,1.29542058845147,3.35854706727019,0.415181734811348,0.218237741048377,0.218237741048377
0.236,0.301415350317758,1.28314922638929,3.3134583133227,0.415398464142126,0.21522809099661,0.21522809099661
0.237,0.424226563761837,1.2709941090953,3.26897701995031,0.415612205226613,0.212261141317071,0.212261141317071
0.238,0.480453547644407,1.25895413542945,3.2250949468004,0.415823000445488,0.209336254366697,0.209336254366697
0.239,0.367586298022853,1.24702821467998,3.18180396677215,0.416030891546983,0.206452802860912,0.206452802860912
0.24,0.40890333835411,1.2352152664648,3.13909606442238,0.416235919657145,0.203610169683934,0.203610169683934
0.241,0.522732320954694,1.22351422063391,3.0969633343946,0.416438125289912,0.20080774770308,0.20080774770308
0.242,0.449949258627953,1.21192401717259,3.05539797987126,0.416637548357004,0.198044939586973,0.198044939586973
0.243,0.541331360109754,1.20044360610561,3.0143923110485,0.416834228177639,0.195321157627554,0.195321157627554
0.244,0.468071830553813,1.18907194740226,2.97393874363332,0.417028203488063,0.192635823565818,0.192635823565818
0.245,0.45768923909151,1.1778080108823,2.93402979736261,0.417219512450918,0.189988368421169,0.189988368421169
0.246,0.403376054801909,1.1666507761228,2.89465809454392,0.417408192664433,0.187378232324319,0.187378232324319
0.247,0.391646266397425,1.15559923236578,2.85581635861739,0.417594281171456,0.184804864353653,0.184804864353653
0.248,0.436559194489845,1.14465237842683,2.81749741273868,0.417777814468321,0.182267722374952,0.182267722374952
0.249,0.414098102525584,1.13380922260446,2.7796941783826,0.417958828513555,0.179766272884429,0.179766272884429
0.25,0.317589084193997,1.12306878259043,2.74239967396692,0.418137358736432,0.177299990854971,0.177299990854971
0.251,0.32284480282465,1.1124300853808,2.70560701349627,0.418313440045376,0.174868359585528,0.174868359585528
0.252,0.297491871483914,1.1018921671879,2.66930940522573,0.41848710683621,0.17247087055357,0.17247087055357
0.253,0.226010575830254,1.09145407335308,2.63350015034372,0.418658393000263,0.170107023270541,0.170107023270541
0.254,0.354148359281817,1.08111485826033,2.59817264167409,0.418827331932335,0.167776325140238,0.167776325140238
0.255,0.232095268225754,1.07087358525065,2.56332036239691,0.418993956538516,0.165478291320054,0.165478291320054
0.256,0.300767347867467,1.06072932653726,2.52893688478784,0.419158299243874,0.163212444585007,0.163212444585007
0.257,0.37490336648165,1.05068116312163,2.49501586897568,0.419320392000007,0.160978315194507,0.160978315194507
0.258,0.321029260845501,1.04072818471026,2.46155106171787,0.419480266292458,0.158775440761775,0.158775440761775
0.259,0.375005298269282,1.03086948963226,2.42853629519366,0.419637953148008,0.156603366125883,0.156603366125883
0.26,0.34293023265152,1.02110418475772,2.39596548581472,0.419793483141836,0.154461643226326,0.154461643226326
0.261,0.269541851234806,1.01143138541682,2.36383263305279,0.419946886404561,0.152349830980086,0.152349830980086
0.262,0.373174469084783,1.00185021531975,2.33213181828431,0.420098192629156,0.150267495161125,0.150267495161125
0.263,0.292089619311885,0.992359806477328,2.30085720365163,0.420247431077749,0.148214208282255,0.148214208282255
